2021/1/29	"10:56:20"""		-0.55		0.06		96.99		21.27
2021/1/29	"10:56:21"""		-0.55		0.06		60.69		21.26
2021/1/29	"10:56:22"""		-0.55		0.06		56.87		21.27
2021/1/29	"10:56:22"""		-0.55		0.06		60.05		21.27
2021/1/29	"10:56:23"""		-0.54		0.06		64.59		21.26
2021/1/29	"10:56:24"""		-0.54		0.06		61.41		21.26
2021/1/29	"10:56:24"""		-0.54		0.06		77.97		21.27
2021/1/29	"10:56:25"""		-0.54		0.06		68.55		21.27
2021/1/29	"10:56:26"""		-0.54		0.06		54.85		21.27
2021/1/29	"10:56:26"""		-0.54		0.06		82.6		21.26
2021/1/29	"10:56:27"""		-0.54		0.06		64.75		21.27
2021/1/29	"10:56:27"""		-0.54		0.06		45.93		21.27
2021/1/29	"10:56:28"""		-0.54		0.06		60.08		21.27
2021/1/29	"10:56:29"""		-0.54		0.06		53		21.27
2021/1/29	"10:56:30"""		-0.54		0.06		69.11		21.26
2021/1/29	"10:56:30"""		-0.54		0.06		57.63		21.27
2021/1/29	"10:56:31"""		-0.54		0.06		47.95		21.27
2021/1/29	"10:56:32"""		-0.54		0.06		79.86		21.28
2021/1/29	"10:56:33"""		-0.54		0.06		53.15		21.28
2021/1/29	"10:56:33"""		-0.54		0.06		62.66		21.26
2021/1/29	"10:56:34"""		-0.54		0.06		53.08		21.27
2021/1/29	"10:56:35"""		-0.54		0.06		71.27		21.27
2021/1/29	"10:56:35"""		-0.54		0.06		77.86		21.28
2021/1/29	"10:56:36"""		-0.54		0.06		46.68		21.28
2021/1/29	"10:56:36"""		-0.54		0.06		53.05		21.26
2021/1/29	"10:56:37"""		-0.54		0.06		59.03		21.28
2021/1/29	"10:56:38"""		-0.54		0.06		59.72		21.27
2021/1/29	"10:56:38"""		-0.54		0.06		48.98		21.26
2021/1/29	"10:56:39"""		-0.54		0.06		49.82		21.26
2021/1/29	"10:56:39"""		-0.54		0.06		86.54		21.27
2021/1/29	"10:56:40"""		-0.54		0.06		54.76		21.28
2021/1/29	"10:56:40"""		-0.54		0.06		66.93		21.28
2021/1/29	"10:56:41"""		-0.55		0.06		63.56		21.26
2021/1/29	"10:56:42"""		-0.55		0.06		54.74		21.27
2021/1/29	"10:56:43"""		-0.55		0.06		50.82		21.26
2021/1/29	"10:56:43"""		-0.55		0.06		86.57		21.25
2021/1/29	"10:56:44"""		-0.55		0.06		40.04		21.25
2021/1/29	"10:56:45"""		-0.55		0.06		48.38		21.27
2021/1/29	"10:56:45"""		-0.55		0.06		49.82		21.26
2021/1/29	"10:56:46"""		-0.55		0.06		47.21		21.26
2021/1/29	"10:56:46"""		-0.55		0.06		69.64		21.28
2021/1/29	"10:56:47"""		-0.55		0.06		67.24		21.26
2021/1/29	"10:56:48"""		-0.55		0.06		80.44		21.26
2021/1/29	"10:56:48"""		-0.55		0.06		76.1		21.26
2021/1/29	"10:56:49"""		-0.55		0.06		29.16		21.26
2021/1/29	"10:56:49"""		-0.55		0.06		71.52		21.25
2021/1/29	"10:56:50"""		-0.55		0.06		43.81		21.26
2021/1/29	"10:56:51"""		-0.55		0.06		53.13		21.26
2021/1/29	"10:56:51"""		-0.55		0.06		76.07		21.26
2021/1/29	"10:56:52"""		-0.55		0.06		64.83		21.25
2021/1/29	"10:56:53"""		-0.55		0.06		51.15		21.27
2021/1/29	"10:56:54"""		-0.56		0.06		71.44		21.25
2021/1/29	"10:56:54"""		-0.56		0.06		90.38		21.26
2021/1/29	"10:56:55"""		-0.56		0.06		44.65		21.27
2021/1/29	"10:56:56"""		-0.56		0.06		67.48		21.24
2021/1/29	"10:56:56"""		-0.56		0.06		67.18		21.25
2021/1/29	"10:56:57"""		-0.56		0.06		56.53		21.25
2021/1/29	"10:56:57"""		-0.56		0.06		36.38		21.26
2021/1/29	"10:56:58"""		-0.56		0.06		68.93		21.25
2021/1/29	"10:56:58"""		-0.56		0.06		54.9		21.24
2021/1/29	"10:56:59"""		-0.56		0.06		67.27		21.26
2021/1/29	"10:56:59"""		-0.56		0.06		54.91		21.26
2021/1/29	"10:57:0"""		-0.56		0.06		47.68		21.26
2021/1/29	"10:57:1"""		-0.56		0.06		60.65		21.27
2021/1/29	"10:57:1"""		-0.56		0.06		45.39		21.26
2021/1/29	"10:57:2"""		-0.56		0.06		62.22		21.25
2021/1/29	"10:57:2"""		-0.56		0.06		90.35		21.25
2021/1/29	"10:57:3"""		-0.56		0.06		65.77		21.26
2021/1/29	"10:57:3"""		-0.56		0.06		71.32		21.26
2021/1/29	"10:57:4"""		-0.56		0.06		41.49		21.24
2021/1/29	"10:57:5"""		-0.56		0.06		82.18		21.26
2021/1/29	"10:57:5"""		-0.56		0.06		45.39		21.25
2021/1/29	"10:57:6"""		-0.56		0.06		62.69		21.26
2021/1/29	"10:57:7"""		-0.55		0.06		90.25		21.25
